DateSK	FullDateAK	DayNumberOfWeek	DayNameOfWeek	DayNameOfWeekAbbr	DayNumberOfMonth	DayNumberOfYear	WeekNumberOfYear	MonthName	MonthNameAbbr	MonthNumberOfYear	CalendarQuarter	CalendarYear
20101111	11/11/2010	5	Thursday	Thu	11	315	46	November	Nov	11	4	2010
20101112	11/12/2010	6	Friday	Fri	12	316	46	November	Nov	11	4	2010
20101113	11/13/2010	7	Saturday	Sat	13	317	46	November	Nov	11	4	2010
20101114	11/14/2010	1	Sunday	Sun	14	318	47	November	Nov	11	4	2010
20101115	11/15/2010	2	Monday	Mon	15	319	47	November	Nov	11	4	2010
20101116	11/16/2010	3	Tuesday	Tue	16	320	47	November	Nov	11	4	2010
20101117	11/17/2010	4	Wednesday	Wed	17	321	47	November	Nov	11	4	2010
20101118	11/18/2010	5	Thursday	Thu	18	322	47	November	Nov	11	4	2010
20101119	11/19/2010	6	Friday	Fri	19	323	47	November	Nov	11	4	2010
20101120	11/20/2010	7	Saturday	Sat	20	324	47	November	Nov	11	4	2010
20101121	11/21/2010	1	Sunday	Sun	21	325	48	November	Nov	11	4	2010
20101122	11/22/2010	2	Monday	Mon	22	326	48	November	Nov	11	4	2010
20101123	11/23/2010	3	Tuesday	Tue	23	327	48	November	Nov	11	4	2010
20101124	11/24/2010	4	Wednesday	Wed	24	328	48	November	Nov	11	4	2010
20101125	11/25/2010	5	Thursday	Thu	25	329	48	November	Nov	11	4	2010
20101126	11/26/2010	6	Friday	Fri	26	330	48	November	Nov	11	4	2010
20101127	11/27/2010	7	Saturday	Sat	27	331	48	November	Nov	11	4	2010
20101128	11/28/2010	1	Sunday	Sun	28	332	49	November	Nov	11	4	2010
20101129	11/29/2010	2	Monday	Mon	29	333	49	November	Nov	11	4	2010
20101130	11/30/2010	3	Tuesday	Tue	30	334	49	November	Nov	11	4	2010
20101201	12/1/2010	4	Wednesday	Wed	1	335	49	December	Dec	12	4	2010
20101202	12/2/2010	5	Thursday	Thu	2	336	49	December	Dec	12	4	2010
20101203	12/3/2010	6	Friday	Fri	3	337	49	December	Dec	12	4	2010
20101204	12/4/2010	7	Saturday	Sat	4	338	49	December	Dec	12	4	2010
20101205	12/5/2010	1	Sunday	Sun	5	339	50	December	Dec	12	4	2010
20101206	12/6/2010	2	Monday	Mon	6	340	50	December	Dec	12	4	2010
20101207	12/7/2010	3	Tuesday	Tue	7	341	50	December	Dec	12	4	2010
20101208	12/8/2010	4	Wednesday	Wed	8	342	50	December	Dec	12	4	2010
20101209	12/9/2010	5	Thursday	Thu	9	343	50	December	Dec	12	4	2010
20101210	12/10/2010	6	Friday	Fri	10	344	50	December	Dec	12	4	2010
20101211	12/11/2010	7	Saturday	Sat	11	345	50	December	Dec	12	4	2010
20101212	12/12/2010	1	Sunday	Sun	12	346	51	December	Dec	12	4	2010
20101213	12/13/2010	2	Monday	Mon	13	347	51	December	Dec	12	4	2010
20101214	12/14/2010	3	Tuesday	Tue	14	348	51	December	Dec	12	4	2010
20101215	12/15/2010	4	Wednesday	Wed	15	349	51	December	Dec	12	4	2010
20101216	12/16/2010	5	Thursday	Thu	16	350	51	December	Dec	12	4	2010
20101217	12/17/2010	6	Friday	Fri	17	351	51	December	Dec	12	4	2010
20101218	12/18/2010	7	Saturday	Sat	18	352	51	December	Dec	12	4	2010
20101219	12/19/2010	1	Sunday	Sun	19	353	52	December	Dec	12	4	2010
20101220	12/20/2010	2	Monday	Mon	20	354	52	December	Dec	12	4	2010
20101221	12/21/2010	3	Tuesday	Tue	21	355	52	December	Dec	12	4	2010
20101222	12/22/2010	4	Wednesday	Wed	22	356	52	December	Dec	12	4	2010
20101223	12/23/2010	5	Thursday	Thu	23	357	52	December	Dec	12	4	2010
20101224	12/24/2010	6	Friday	Fri	24	358	52	December	Dec	12	4	2010
20101225	12/25/2010	7	Saturday	Sat	25	359	52	December	Dec	12	4	2010
20101226	12/26/2010	1	Sunday	Sun	26	360	53	December	Dec	12	4	2010
20101227	12/27/2010	2	Monday	Mon	27	361	53	December	Dec	12	4	2010
20101228	12/28/2010	3	Tuesday	Tue	28	362	53	December	Dec	12	4	2010
20101229	12/29/2010	4	Wednesday	Wed	29	363	53	December	Dec	12	4	2010
20101230	12/30/2010	5	Thursday	Thu	30	364	53	December	Dec	12	4	2010
20101231	12/31/2010	6	Friday	Fri	31	365	53	December	Dec	12	4	2010
20110101	1/1/2011	7	Saturday	Sat	1	1	1	January	Jan	1	1	2011
20110102	1/2/2011	1	Sunday	Sun	2	2	2	January	Jan	1	1	2011
20110103	1/3/2011	2	Monday	Mon	3	3	2	January	Jan	1	1	2011
20110104	1/4/2011	3	Tuesday	Tue	4	4	2	January	Jan	1	1	2011
20110105	1/5/2011	4	Wednesday	Wed	5	5	2	January	Jan	1	1	2011
20110106	1/6/2011	5	Thursday	Thu	6	6	2	January	Jan	1	1	2011
20110107	1/7/2011	6	Friday	Fri	7	7	2	January	Jan	1	1	2011
20110108	1/8/2011	7	Saturday	Sat	8	8	2	January	Jan	1	1	2011
20110109	1/9/2011	1	Sunday	Sun	9	9	3	January	Jan	1	1	2011
20110110	1/10/2011	2	Monday	Mon	10	10	3	January	Jan	1	1	2011
20110111	1/11/2011	3	Tuesday	Tue	11	11	3	January	Jan	1	1	2011
20110112	1/12/2011	4	Wednesday	Wed	12	12	3	January	Jan	1	1	2011
20110113	1/13/2011	5	Thursday	Thu	13	13	3	January	Jan	1	1	2011
20110114	1/14/2011	6	Friday	Fri	14	14	3	January	Jan	1	1	2011
20110115	1/15/2011	7	Saturday	Sat	15	15	3	January	Jan	1	1	2011
20110116	1/16/2011	1	Sunday	Sun	16	16	4	January	Jan	1	1	2011
20110117	1/17/2011	2	Monday	Mon	17	17	4	January	Jan	1	1	2011
20110118	1/18/2011	3	Tuesday	Tue	18	18	4	January	Jan	1	1	2011
20110119	1/19/2011	4	Wednesday	Wed	19	19	4	January	Jan	1	1	2011
20110120	1/20/2011	5	Thursday	Thu	20	20	4	January	Jan	1	1	2011
20110121	1/21/2011	6	Friday	Fri	21	21	4	January	Jan	1	1	2011
20110122	1/22/2011	7	Saturday	Sat	22	22	4	January	Jan	1	1	2011
20110123	1/23/2011	1	Sunday	Sun	23	23	5	January	Jan	1	1	2011
20110124	1/24/2011	2	Monday	Mon	24	24	5	January	Jan	1	1	2011
20110125	1/25/2011	3	Tuesday	Tue	25	25	5	January	Jan	1	1	2011
20110126	1/26/2011	4	Wednesday	Wed	26	26	5	January	Jan	1	1	2011
20110127	1/27/2011	5	Thursday	Thu	27	27	5	January	Jan	1	1	2011
20110128	1/28/2011	6	Friday	Fri	28	28	5	January	Jan	1	1	2011
20110129	1/29/2011	7	Saturday	Sat	29	29	5	January	Jan	1	1	2011
20110130	1/30/2011	1	Sunday	Sun	30	30	6	January	Jan	1	1	2011
20110131	1/31/2011	2	Monday	Mon	31	31	6	January	Jan	1	1	2011
20110201	2/1/2011	3	Tuesday	Tue	1	32	6	February	Feb	2	1	2011
20110202	2/2/2011	4	Wednesday	Wed	2	33	6	February	Feb	2	1	2011
20110203	2/3/2011	5	Thursday	Thu	3	34	6	February	Feb	2	1	2011
20110204	2/4/2011	6	Friday	Fri	4	35	6	February	Feb	2	1	2011
20110205	2/5/2011	7	Saturday	Sat	5	36	6	February	Feb	2	1	2011
20110206	2/6/2011	1	Sunday	Sun	6	37	7	February	Feb	2	1	2011
20110207	2/7/2011	2	Monday	Mon	7	38	7	February	Feb	2	1	2011
20110208	2/8/2011	3	Tuesday	Tue	8	39	7	February	Feb	2	1	2011
20110209	2/9/2011	4	Wednesday	Wed	9	40	7	February	Feb	2	1	2011
20110210	2/10/2011	5	Thursday	Thu	10	41	7	February	Feb	2	1	2011
20110211	2/11/2011	6	Friday	Fri	11	42	7	February	Feb	2	1	2011
20110212	2/12/2011	7	Saturday	Sat	12	43	7	February	Feb	2	1	2011
20110213	2/13/2011	1	Sunday	Sun	13	44	8	February	Feb	2	1	2011
20110214	2/14/2011	2	Monday	Mon	14	45	8	February	Feb	2	1	2011
20110215	2/15/2011	3	Tuesday	Tue	15	46	8	February	Feb	2	1	2011
20110216	2/16/2011	4	Wednesday	Wed	16	47	8	February	Feb	2	1	2011
20110217	2/17/2011	5	Thursday	Thu	17	48	8	February	Feb	2	1	2011
20110218	2/18/2011	6	Friday	Fri	18	49	8	February	Feb	2	1	2011
20110219	2/19/2011	7	Saturday	Sat	19	50	8	February	Feb	2	1	2011
20110220	2/20/2011	1	Sunday	Sun	20	51	9	February	Feb	2	1	2011
20110221	2/21/2011	2	Monday	Mon	21	52	9	February	Feb	2	1	2011
20110222	2/22/2011	3	Tuesday	Tue	22	53	9	February	Feb	2	1	2011
20110223	2/23/2011	4	Wednesday	Wed	23	54	9	February	Feb	2	1	2011
20110224	2/24/2011	5	Thursday	Thu	24	55	9	February	Feb	2	1	2011
20110225	2/25/2011	6	Friday	Fri	25	56	9	February	Feb	2	1	2011
20110226	2/26/2011	7	Saturday	Sat	26	57	9	February	Feb	2	1	2011
20110227	2/27/2011	1	Sunday	Sun	27	58	10	February	Feb	2	1	2011
20110228	2/28/2011	2	Monday	Mon	28	59	10	February	Feb	2	1	2011
20110301	3/1/2011	3	Tuesday	Tue	1	60	10	March	Mar	3	1	2011
20110302	3/2/2011	4	Wednesday	Wed	2	61	10	March	Mar	3	1	2011
20110303	3/3/2011	5	Thursday	Thu	3	62	10	March	Mar	3	1	2011
20110304	3/4/2011	6	Friday	Fri	4	63	10	March	Mar	3	1	2011
20110305	3/5/2011	7	Saturday	Sat	5	64	10	March	Mar	3	1	2011
20110306	3/6/2011	1	Sunday	Sun	6	65	11	March	Mar	3	1	2011
20110307	3/7/2011	2	Monday	Mon	7	66	11	March	Mar	3	1	2011
20110308	3/8/2011	3	Tuesday	Tue	8	67	11	March	Mar	3	1	2011
20110309	3/9/2011	4	Wednesday	Wed	9	68	11	March	Mar	3	1	2011
20110310	3/10/2011	5	Thursday	Thu	10	69	11	March	Mar	3	1	2011
20110311	3/11/2011	6	Friday	Fri	11	70	11	March	Mar	3	1	2011
20110312	3/12/2011	7	Saturday	Sat	12	71	11	March	Mar	3	1	2011
20110313	3/13/2011	1	Sunday	Sun	13	72	12	March	Mar	3	1	2011
20110314	3/14/2011	2	Monday	Mon	14	73	12	March	Mar	3	1	2011
20110315	3/15/2011	3	Tuesday	Tue	15	74	12	March	Mar	3	1	2011
20110316	3/16/2011	4	Wednesday	Wed	16	75	12	March	Mar	3	1	2011
20110317	3/17/2011	5	Thursday	Thu	17	76	12	March	Mar	3	1	2011
20110318	3/18/2011	6	Friday	Fri	18	77	12	March	Mar	3	1	2011
20110319	3/19/2011	7	Saturday	Sat	19	78	12	March	Mar	3	1	2011
20110320	3/20/2011	1	Sunday	Sun	20	79	13	March	Mar	3	1	2011
20110321	3/21/2011	2	Monday	Mon	21	80	13	March	Mar	3	1	2011
20110322	3/22/2011	3	Tuesday	Tue	22	81	13	March	Mar	3	1	2011
20110323	3/23/2011	4	Wednesday	Wed	23	82	13	March	Mar	3	1	2011
20110324	3/24/2011	5	Thursday	Thu	24	83	13	March	Mar	3	1	2011
20110325	3/25/2011	6	Friday	Fri	25	84	13	March	Mar	3	1	2011
20110326	3/26/2011	7	Saturday	Sat	26	85	13	March	Mar	3	1	2011
20110327	3/27/2011	1	Sunday	Sun	27	86	14	March	Mar	3	1	2011
20110328	3/28/2011	2	Monday	Mon	28	87	14	March	Mar	3	1	2011
20110329	3/29/2011	3	Tuesday	Tue	29	88	14	March	Mar	3	1	2011
20110330	3/30/2011	4	Wednesday	Wed	30	89	14	March	Mar	3	1	2011
20110331	3/31/2011	5	Thursday	Thu	31	90	14	March	Mar	3	1	2011
20110401	4/1/2011	6	Friday	Fri	1	91	14	April	Apr	4	2	2011
20110402	4/2/2011	7	Saturday	Sat	2	92	14	April	Apr	4	2	2011
20110403	4/3/2011	1	Sunday	Sun	3	93	15	April	Apr	4	2	2011
20110404	4/4/2011	2	Monday	Mon	4	94	15	April	Apr	4	2	2011
20110405	4/5/2011	3	Tuesday	Tue	5	95	15	April	Apr	4	2	2011
20110406	4/6/2011	4	Wednesday	Wed	6	96	15	April	Apr	4	2	2011
20110407	4/7/2011	5	Thursday	Thu	7	97	15	April	Apr	4	2	2011
20110408	4/8/2011	6	Friday	Fri	8	98	15	April	Apr	4	2	2011
20110409	4/9/2011	7	Saturday	Sat	9	99	15	April	Apr	4	2	2011
20110410	4/10/2011	1	Sunday	Sun	10	100	16	April	Apr	4	2	2011
20110411	4/11/2011	2	Monday	Mon	11	101	16	April	Apr	4	2	2011
20110412	4/12/2011	3	Tuesday	Tue	12	102	16	April	Apr	4	2	2011
20110413	4/13/2011	4	Wednesday	Wed	13	103	16	April	Apr	4	2	2011
20110414	4/14/2011	5	Thursday	Thu	14	104	16	April	Apr	4	2	2011
20110415	4/15/2011	6	Friday	Fri	15	105	16	April	Apr	4	2	2011
20110416	4/16/2011	7	Saturday	Sat	16	106	16	April	Apr	4	2	2011
20110417	4/17/2011	1	Sunday	Sun	17	107	17	April	Apr	4	2	2011
20110418	4/18/2011	2	Monday	Mon	18	108	17	April	Apr	4	2	2011
20110419	4/19/2011	3	Tuesday	Tue	19	109	17	April	Apr	4	2	2011
20110420	4/20/2011	4	Wednesday	Wed	20	110	17	April	Apr	4	2	2011
20110421	4/21/2011	5	Thursday	Thu	21	111	17	April	Apr	4	2	2011
20110422	4/22/2011	6	Friday	Fri	22	112	17	April	Apr	4	2	2011
20110423	4/23/2011	7	Saturday	Sat	23	113	17	April	Apr	4	2	2011
20110424	4/24/2011	1	Sunday	Sun	24	114	18	April	Apr	4	2	2011
20110425	4/25/2011	2	Monday	Mon	25	115	18	April	Apr	4	2	2011
20110426	4/26/2011	3	Tuesday	Tue	26	116	18	April	Apr	4	2	2011
20110427	4/27/2011	4	Wednesday	Wed	27	117	18	April	Apr	4	2	2011
20110428	4/28/2011	5	Thursday	Thu	28	118	18	April	Apr	4	2	2011
20110429	4/29/2011	6	Friday	Fri	29	119	18	April	Apr	4	2	2011
20110430	4/30/2011	7	Saturday	Sat	30	120	18	April	Apr	4	2	2011
20110501	5/1/2011	1	Sunday	Sun	1	121	19	May	May	5	2	2011
20110502	5/2/2011	2	Monday	Mon	2	122	19	May	May	5	2	2011
20110503	5/3/2011	3	Tuesday	Tue	3	123	19	May	May	5	2	2011
20110504	5/4/2011	4	Wednesday	Wed	4	124	19	May	May	5	2	2011
20110505	5/5/2011	5	Thursday	Thu	5	125	19	May	May	5	2	2011
20110506	5/6/2011	6	Friday	Fri	6	126	19	May	May	5	2	2011
20110507	5/7/2011	7	Saturday	Sat	7	127	19	May	May	5	2	2011
20110508	5/8/2011	1	Sunday	Sun	8	128	20	May	May	5	2	2011
20110509	5/9/2011	2	Monday	Mon	9	129	20	May	May	5	2	2011
20110510	5/10/2011	3	Tuesday	Tue	10	130	20	May	May	5	2	2011
20110511	5/11/2011	4	Wednesday	Wed	11	131	20	May	May	5	2	2011
20110512	5/12/2011	5	Thursday	Thu	12	132	20	May	May	5	2	2011
20110513	5/13/2011	6	Friday	Fri	13	133	20	May	May	5	2	2011
20110514	5/14/2011	7	Saturday	Sat	14	134	20	May	May	5	2	2011
20110515	5/15/2011	1	Sunday	Sun	15	135	21	May	May	5	2	2011
20110516	5/16/2011	2	Monday	Mon	16	136	21	May	May	5	2	2011
20110517	5/17/2011	3	Tuesday	Tue	17	137	21	May	May	5	2	2011
20110518	5/18/2011	4	Wednesday	Wed	18	138	21	May	May	5	2	2011
20110519	5/19/2011	5	Thursday	Thu	19	139	21	May	May	5	2	2011
20110520	5/20/2011	6	Friday	Fri	20	140	21	May	May	5	2	2011
20110521	5/21/2011	7	Saturday	Sat	21	141	21	May	May	5	2	2011
20110522	5/22/2011	1	Sunday	Sun	22	142	22	May	May	5	2	2011
20110523	5/23/2011	2	Monday	Mon	23	143	22	May	May	5	2	2011
20110524	5/24/2011	3	Tuesday	Tue	24	144	22	May	May	5	2	2011
20110525	5/25/2011	4	Wednesday	Wed	25	145	22	May	May	5	2	2011
20110526	5/26/2011	5	Thursday	Thu	26	146	22	May	May	5	2	2011
20110527	5/27/2011	6	Friday	Fri	27	147	22	May	May	5	2	2011
20110528	5/28/2011	7	Saturday	Sat	28	148	22	May	May	5	2	2011
20110529	5/29/2011	1	Sunday	Sun	29	149	23	May	May	5	2	2011
20110530	5/30/2011	2	Monday	Mon	30	150	23	May	May	5	2	2011
20110531	5/31/2011	3	Tuesday	Tue	31	151	23	May	May	5	2	2011
20110601	6/1/2011	4	Wednesday	Wed	1	152	23	June	Jun	6	2	2011
20110602	6/2/2011	5	Thursday	Thu	2	153	23	June	Jun	6	2	2011
20110603	6/3/2011	6	Friday	Fri	3	154	23	June	Jun	6	2	2011
20110604	6/4/2011	7	Saturday	Sat	4	155	23	June	Jun	6	2	2011
20110605	6/5/2011	1	Sunday	Sun	5	156	24	June	Jun	6	2	2011
20110606	6/6/2011	2	Monday	Mon	6	157	24	June	Jun	6	2	2011
20110607	6/7/2011	3	Tuesday	Tue	7	158	24	June	Jun	6	2	2011
20110608	6/8/2011	4	Wednesday	Wed	8	159	24	June	Jun	6	2	2011
20110609	6/9/2011	5	Thursday	Thu	9	160	24	June	Jun	6	2	2011
20110610	6/10/2011	6	Friday	Fri	10	161	24	June	Jun	6	2	2011
20110611	6/11/2011	7	Saturday	Sat	11	162	24	June	Jun	6	2	2011
20110612	6/12/2011	1	Sunday	Sun	12	163	25	June	Jun	6	2	2011
20110613	6/13/2011	2	Monday	Mon	13	164	25	June	Jun	6	2	2011
20110614	6/14/2011	3	Tuesday	Tue	14	165	25	June	Jun	6	2	2011
20110615	6/15/2011	4	Wednesday	Wed	15	166	25	June	Jun	6	2	2011
20110616	6/16/2011	5	Thursday	Thu	16	167	25	June	Jun	6	2	2011
20110617	6/17/2011	6	Friday	Fri	17	168	25	June	Jun	6	2	2011
20110618	6/18/2011	7	Saturday	Sat	18	169	25	June	Jun	6	2	2011
20110619	6/19/2011	1	Sunday	Sun	19	170	26	June	Jun	6	2	2011
20110620	6/20/2011	2	Monday	Mon	20	171	26	June	Jun	6	2	2011
20110621	6/21/2011	3	Tuesday	Tue	21	172	26	June	Jun	6	2	2011
20110622	6/22/2011	4	Wednesday	Wed	22	173	26	June	Jun	6	2	2011
20110623	6/23/2011	5	Thursday	Thu	23	174	26	June	Jun	6	2	2011
20110624	6/24/2011	6	Friday	Fri	24	175	26	June	Jun	6	2	2011
20110625	6/25/2011	7	Saturday	Sat	25	176	26	June	Jun	6	2	2011
20110626	6/26/2011	1	Sunday	Sun	26	177	27	June	Jun	6	2	2011
20110627	6/27/2011	2	Monday	Mon	27	178	27	June	Jun	6	2	2011
20110628	6/28/2011	3	Tuesday	Tue	28	179	27	June	Jun	6	2	2011
20110629	6/29/2011	4	Wednesday	Wed	29	180	27	June	Jun	6	2	2011
20110630	6/30/2011	5	Thursday	Thu	30	181	27	June	Jun	6	2	2011
20110701	7/1/2011	6	Friday	Fri	1	182	27	July	Jul	7	3	2011
20110702	7/2/2011	7	Saturday	Sat	2	183	27	July	Jul	7	3	2011
20110703	7/3/2011	1	Sunday	Sun	3	184	28	July	Jul	7	3	2011
20110704	7/4/2011	2	Monday	Mon	4	185	28	July	Jul	7	3	2011
20110705	7/5/2011	3	Tuesday	Tue	5	186	28	July	Jul	7	3	2011
20110706	7/6/2011	4	Wednesday	Wed	6	187	28	July	Jul	7	3	2011
20110707	7/7/2011	5	Thursday	Thu	7	188	28	July	Jul	7	3	2011
20110708	7/8/2011	6	Friday	Fri	8	189	28	July	Jul	7	3	2011
20110709	7/9/2011	7	Saturday	Sat	9	190	28	July	Jul	7	3	2011
20110710	7/10/2011	1	Sunday	Sun	10	191	29	July	Jul	7	3	2011
20110711	7/11/2011	2	Monday	Mon	11	192	29	July	Jul	7	3	2011
20110712	7/12/2011	3	Tuesday	Tue	12	193	29	July	Jul	7	3	2011
20110713	7/13/2011	4	Wednesday	Wed	13	194	29	July	Jul	7	3	2011
20110714	7/14/2011	5	Thursday	Thu	14	195	29	July	Jul	7	3	2011
20110715	7/15/2011	6	Friday	Fri	15	196	29	July	Jul	7	3	2011
20110716	7/16/2011	7	Saturday	Sat	16	197	29	July	Jul	7	3	2011
20110717	7/17/2011	1	Sunday	Sun	17	198	30	July	Jul	7	3	2011
20110718	7/18/2011	2	Monday	Mon	18	199	30	July	Jul	7	3	2011
20110719	7/19/2011	3	Tuesday	Tue	19	200	30	July	Jul	7	3	2011
20110720	7/20/2011	4	Wednesday	Wed	20	201	30	July	Jul	7	3	2011
20110721	7/21/2011	5	Thursday	Thu	21	202	30	July	Jul	7	3	2011
20110722	7/22/2011	6	Friday	Fri	22	203	30	July	Jul	7	3	2011
20110723	7/23/2011	7	Saturday	Sat	23	204	30	July	Jul	7	3	2011
20110724	7/24/2011	1	Sunday	Sun	24	205	31	July	Jul	7	3	2011
20110725	7/25/2011	2	Monday	Mon	25	206	31	July	Jul	7	3	2011
20110726	7/26/2011	3	Tuesday	Tue	26	207	31	July	Jul	7	3	2011
20110727	7/27/2011	4	Wednesday	Wed	27	208	31	July	Jul	7	3	2011
20110728	7/28/2011	5	Thursday	Thu	28	209	31	July	Jul	7	3	2011
20110729	7/29/2011	6	Friday	Fri	29	210	31	July	Jul	7	3	2011
20110730	7/30/2011	7	Saturday	Sat	30	211	31	July	Jul	7	3	2011
20110731	7/31/2011	1	Sunday	Sun	31	212	32	July	Jul	7	3	2011
20110801	8/1/2011	2	Monday	Mon	1	213	32	August	Aug	8	3	2011
20110802	8/2/2011	3	Tuesday	Tue	2	214	32	August	Aug	8	3	2011
20110803	8/3/2011	4	Wednesday	Wed	3	215	32	August	Aug	8	3	2011
20110804	8/4/2011	5	Thursday	Thu	4	216	32	August	Aug	8	3	2011
20110805	8/5/2011	6	Friday	Fri	5	217	32	August	Aug	8	3	2011
20110806	8/6/2011	7	Saturday	Sat	6	218	32	August	Aug	8	3	2011
20110807	8/7/2011	1	Sunday	Sun	7	219	33	August	Aug	8	3	2011
20110808	8/8/2011	2	Monday	Mon	8	220	33	August	Aug	8	3	2011
20110809	8/9/2011	3	Tuesday	Tue	9	221	33	August	Aug	8	3	2011
20110810	8/10/2011	4	Wednesday	Wed	10	222	33	August	Aug	8	3	2011
20110811	8/11/2011	5	Thursday	Thu	11	223	33	August	Aug	8	3	2011
20110812	8/12/2011	6	Friday	Fri	12	224	33	August	Aug	8	3	2011
20110813	8/13/2011	7	Saturday	Sat	13	225	33	August	Aug	8	3	2011
20110814	8/14/2011	1	Sunday	Sun	14	226	34	August	Aug	8	3	2011
20110815	8/15/2011	2	Monday	Mon	15	227	34	August	Aug	8	3	2011
20110816	8/16/2011	3	Tuesday	Tue	16	228	34	August	Aug	8	3	2011
20110817	8/17/2011	4	Wednesday	Wed	17	229	34	August	Aug	8	3	2011
20110818	8/18/2011	5	Thursday	Thu	18	230	34	August	Aug	8	3	2011
20110819	8/19/2011	6	Friday	Fri	19	231	34	August	Aug	8	3	2011
20110820	8/20/2011	7	Saturday	Sat	20	232	34	August	Aug	8	3	2011
20110821	8/21/2011	1	Sunday	Sun	21	233	35	August	Aug	8	3	2011
20110822	8/22/2011	2	Monday	Mon	22	234	35	August	Aug	8	3	2011
20110823	8/23/2011	3	Tuesday	Tue	23	235	35	August	Aug	8	3	2011
20110824	8/24/2011	4	Wednesday	Wed	24	236	35	August	Aug	8	3	2011
20110825	8/25/2011	5	Thursday	Thu	25	237	35	August	Aug	8	3	2011
20110826	8/26/2011	6	Friday	Fri	26	238	35	August	Aug	8	3	2011
20110827	8/27/2011	7	Saturday	Sat	27	239	35	August	Aug	8	3	2011
20110828	8/28/2011	1	Sunday	Sun	28	240	36	August	Aug	8	3	2011
20110829	8/29/2011	2	Monday	Mon	29	241	36	August	Aug	8	3	2011
20110830	8/30/2011	3	Tuesday	Tue	30	242	36	August	Aug	8	3	2011
20110831	8/31/2011	4	Wednesday	Wed	31	243	36	August	Aug	8	3	2011
20110901	9/1/2011	5	Thursday	Thu	1	244	36	September	Sep	9	3	2011
20110902	9/2/2011	6	Friday	Fri	2	245	36	September	Sep	9	3	2011
20110903	9/3/2011	7	Saturday	Sat	3	246	36	September	Sep	9	3	2011
20110904	9/4/2011	1	Sunday	Sun	4	247	37	September	Sep	9	3	2011
20110905	9/5/2011	2	Monday	Mon	5	248	37	September	Sep	9	3	2011
20110906	9/6/2011	3	Tuesday	Tue	6	249	37	September	Sep	9	3	2011
20110907	9/7/2011	4	Wednesday	Wed	7	250	37	September	Sep	9	3	2011
20110908	9/8/2011	5	Thursday	Thu	8	251	37	September	Sep	9	3	2011
20110909	9/9/2011	6	Friday	Fri	9	252	37	September	Sep	9	3	2011
20110910	9/10/2011	7	Saturday	Sat	10	253	37	September	Sep	9	3	2011
20110911	9/11/2011	1	Sunday	Sun	11	254	38	September	Sep	9	3	2011
20110912	9/12/2011	2	Monday	Mon	12	255	38	September	Sep	9	3	2011
20110913	9/13/2011	3	Tuesday	Tue	13	256	38	September	Sep	9	3	2011
20110914	9/14/2011	4	Wednesday	Wed	14	257	38	September	Sep	9	3	2011
20110915	9/15/2011	5	Thursday	Thu	15	258	38	September	Sep	9	3	2011
20110916	9/16/2011	6	Friday	Fri	16	259	38	September	Sep	9	3	2011
20110917	9/17/2011	7	Saturday	Sat	17	260	38	September	Sep	9	3	2011
20110918	9/18/2011	1	Sunday	Sun	18	261	39	September	Sep	9	3	2011
20110919	9/19/2011	2	Monday	Mon	19	262	39	September	Sep	9	3	2011
20110920	9/20/2011	3	Tuesday	Tue	20	263	39	September	Sep	9	3	2011
20110921	9/21/2011	4	Wednesday	Wed	21	264	39	September	Sep	9	3	2011
20110922	9/22/2011	5	Thursday	Thu	22	265	39	September	Sep	9	3	2011
20110923	9/23/2011	6	Friday	Fri	23	266	39	September	Sep	9	3	2011
20110924	9/24/2011	7	Saturday	Sat	24	267	39	September	Sep	9	3	2011
20110925	9/25/2011	1	Sunday	Sun	25	268	40	September	Sep	9	3	2011
20110926	9/26/2011	2	Monday	Mon	26	269	40	September	Sep	9	3	2011
20110927	9/27/2011	3	Tuesday	Tue	27	270	40	September	Sep	9	3	2011
20110928	9/28/2011	4	Wednesday	Wed	28	271	40	September	Sep	9	3	2011
20110929	9/29/2011	5	Thursday	Thu	29	272	40	September	Sep	9	3	2011
20110930	9/30/2011	6	Friday	Fri	30	273	40	September	Sep	9	3	2011
20111001	10/1/2011	7	Saturday	Sat	1	274	40	October	Oct	10	4	2011
20111002	10/2/2011	1	Sunday	Sun	2	275	41	October	Oct	10	4	2011
20111003	10/3/2011	2	Monday	Mon	3	276	41	October	Oct	10	4	2011
20111004	10/4/2011	3	Tuesday	Tue	4	277	41	October	Oct	10	4	2011
20111005	10/5/2011	4	Wednesday	Wed	5	278	41	October	Oct	10	4	2011
20111006	10/6/2011	5	Thursday	Thu	6	279	41	October	Oct	10	4	2011
20111007	10/7/2011	6	Friday	Fri	7	280	41	October	Oct	10	4	2011
20111008	10/8/2011	7	Saturday	Sat	8	281	41	October	Oct	10	4	2011
20111009	10/9/2011	1	Sunday	Sun	9	282	42	October	Oct	10	4	2011
20111010	10/10/2011	2	Monday	Mon	10	283	42	October	Oct	10	4	2011
20111011	10/11/2011	3	Tuesday	Tue	11	284	42	October	Oct	10	4	2011
20111012	10/12/2011	4	Wednesday	Wed	12	285	42	October	Oct	10	4	2011
20111013	10/13/2011	5	Thursday	Thu	13	286	42	October	Oct	10	4	2011
20111014	10/14/2011	6	Friday	Fri	14	287	42	October	Oct	10	4	2011
20111015	10/15/2011	7	Saturday	Sat	15	288	42	October	Oct	10	4	2011
20111016	10/16/2011	1	Sunday	Sun	16	289	43	October	Oct	10	4	2011
